userName,score,at,content
Pengguna Google,1,2019-10-21 05:23:33,Udah 3 Kali Saya Pesen Tiket Dan Bayar Untuk Perjalanan. Tetapi Setelah Itu Saya Kirim Bukti Pembayaran Ke Aplikasinya Tetapi Kok Gak Bisa. Saya Telpon Adminya Kata Adminya Belum Bayar Padahal Ada Bukti Pembayaran Dan Saya Komplain Tapi Uang Tidak Kembali . Akhirnya Saya Gajadi Naik Dan Rugi 1 JT Gegara Traveloka. Mulai Hari Ini Saya Dan Keluarga Saya Udah Tidak Mau Percaya Lagi Sama Aplikasi Perjalanan Yang Bukan Milik Pemerintah. Terimakasih Atas Pengalaman Ini.
Pengguna Google,1,2020-04-19 23:19:08,Udh dperbarui kok malah ngk bisa dbuka gmn ini... Trus pas di instal lagi ngk bisa. Mana mau refund tiket kereta gmn donk ini....
Pengguna Google,5,2022-03-24 12:17:58,"Pengalaman menyenangkan pakai traveloka, check in gampang, beli tiket mudah bgt.. terimakasih traveloka, selamat ultah ya.. btw acc dong pengajuan paylatter nya.. 😁"
Pengguna Google,5,2023-03-19 00:19:29,"Ada apa dgn traveloka, saya tidak dapat melakukan pembelian tiket pesawat, setiap di masukkan nama yg terahir dan di simpan selalu kembali ke menu awal harus pilih maskapai, begitu terus ber ulang-ulang, lalu keluar kolom merah dgn tulisan, maaf ada masalah di sistem kami saat ini, maaf kalo boleh tau ada gangguan apa ya di aplikasi traveloka, mohon infonya, trima kasih"
Pengguna Google,5,2021-08-30 21:42:17,Pelayanan CS nya super duper oke dan fast respon terbukti dari penanganannya untuk pelayanan reschedule tiket pesawat selama ini. Semoga makin sukses dan juga pilihan akomodasi dan juga rute penerbangan semakin lengkap!
Pengguna Google,1,2021-12-04 14:17:17,"Harusnya Traveloka ini lebih mengutamakan costumer servis unutuk 24jam, masa malam gk bisa ditelpon padahal kita mesan tau2 diaplikasi udah selesai pesanan tapi kita blm terima makanannya mau lapor kemana nanya kemana semua gk bisa dihubungi, kalo blm sanggup mengayomi pembeli jangan buka dulu buat makanan tau sendiri org beli makanan karna lapar dan mager"
Pengguna Google,5,2022-05-04 08:38:44,"Mohon untuk Live chat Traveloka di terima saya mau live chat. Karna nunggu kurang lebih 10 menit agennya belum masuk ke live chat saya. Kemudian proses refund saya dari 14 hr menjadi menunggu 90 hari, ini menjadi lama sekali. Padahal sebelumnya tertata 14 hari. Mengecewakan. Pelayanan lama."
Pengguna Google,5,2021-11-07 10:52:17,Saya kecewa sangat padahal bayar selalu lancar tetapi limit malah jauh berkurang. Tapi gak apa lah... setidaknya saya sudah terbantu dengan adanya aplikasi ini.
Pengguna Google,5,2018-09-27 10:19:11,Saya asti dian apriani sebelumnya saya sampaikan terimakasih pengajuan akun paylater saya disetujui. Tapi karena keteledoran saya akun saya dibobol oleh orang lain. No hape pasword serta email diganti semua sama dia. Saya sudah kirim email ke pihak traveloka tapi belum ada tanggapan. Disini saya hanya ingin menyampaikan bila saya tidak mau bertanggung jawab atas akun tersebut. Jadi bila ada transaksi atas nama akun tersebut mohon segera diblokir saja untuk menghindari kerugian pada pihak traveloka maupun saya. Terimakasih.
Pengguna Google,2,2022-06-19 09:20:04,Baru upgrade kmren skrg sudah ga bisa buat nyari apa2. Limit paylatter nya dari 2.5 jadi 500. Hmmm makin di update makin menurun. Gimana ini
Pengguna Google,4,2020-07-15 06:37:33,Suka c dengan aplikasi ini..dulu awal2 tiap transaksi kereta ato hotel dapat poin..sekarang mah cuma hotel & tiket pesawat aja..thx
Pengguna Google,1,2022-07-01 23:22:53,"Booking hotel sudah transfer dan dapat laporan berhasil,saat ke hotel nya malah tidak mendapat pesanan karena hotel sdh di booking orang lain tgl.1-3 Juli 2022,sedangkan saya booking tgl 1-3 Juli 2022 juga...hub cs sampai 4 org cs masih tidak ada kejelasan sampai jam 23.21 malam ini....terlantar di kota Jepara dari solo. SANGAT TIDAK RECOMMENDED....uang yg SDH di transfer bagaimana ini....????"
Pengguna Google,1,2019-08-27 13:31:59,Payah .cuma promo2..sekali dipesan ada aja alasan..penerbangan sudah tidak tersedia lha..sedang banyak pemesanan lha..bla bla ...kampret
Pengguna Google,4,2022-07-01 14:48:44,"Slalu pakai traveloka saat boking hotel,,cuma kadang knp yaa,,kalo pesan kmr mlalui aplikasi sering kali dikasi kmr yg mengecewakan,,prnh sy coba pada 1 hotel,,sy pesan lsg ke hotel di type kmr yg sama dn sy dpt kmr yg memuaskn,,tp bgitu pesan di apl dpt kmr yg buruk sekali,,mungkin bisa di perbaiki antara pihak apl dan hotel,,"
Pengguna Google,5,2023-11-26 14:02:24,"Apk Travoloka ini Memudah kan kita untuk memesan tiket penerbangana dan berbagai jenis layanan transportasi hotel atau penginapan sementara, dan tiket perjelanan wisata dengan aman .serta banyak promo yang di tawarkan dan setipa transaksi di Traveloka di lindungi teknologi resmi RapidSSL,jadi tidak worry lagi terima kasih travoloka"
Pengguna Google,5,2020-03-04 05:33:30,"sangat membantu... keamanan dan promo nya berbagai jenis tolong ditambahin, jangan cuma yg pakai paylater dan uangku saja. trims"
Pengguna Google,2,2023-09-18 20:46:10,"Aku 2tahun ga pke traveloka sejak corona limit paylater gak pernah dikurangi. Pdhl jarang pake jg. Giliran ganti dari trinusa traveindo ke caturnusa sejahtera, uda nelpon tiba2 suruh bayar cepet2 pdhl masih jauh harinya, ga ramah pula kek deptcollector, limit tb2 diturunin hampir 3/4 dari limit sebelumnya. Ga mslh sebenernya, cm kecewa aja, pdhl akun lama bgt uda 5tahun lbh pke traveloka. Busuk!"
Pengguna Google,5,2019-01-19 08:52:29,"sangat menyenang kan .... trima kasih dapat pinjaman dari traveloka pay later ,,, jadi posisi urgen dan susah pembayaran bisa di gunakan buat solusi memecah kan masalah"
Pengguna Google,3,2023-10-21 06:51:55,"Susah daptar pay letter nya, masukan alamat 20-90 karakter, udah di masukan ditail pakai google juga tetap gak bisa, Dan kalo boleh tau kenapa harganya selisih ya sama aplikasi sebelah 😂"
Pengguna Google,1,2023-05-30 16:19:52,"Aplikasi mengecewakan, sudah boking Tiket pesawat sudah dibayar tapi gak diverifikasi, mana harus nunggu 5 hari kerja buat dana bisa kembali, itupun kalo gak kembali otomatis harus disuruh ke bank lagi bikin repot ini aplikasi"
Pengguna Google,5,2021-08-04 18:08:29,"Traveloka Xperience bikin schedule jadwal swab PCR jadi lebih hemat waktu, suka banget waktu pertama kali booking PCR dari Traveloka, ga ribet dan pilihan lokasinya banyak"
Pengguna Google,4,2021-07-17 16:25:20,"Aplikasi nya bagus dan aman buat transaksi Tpi sayang nya metode pembayaran kurang luas, kalau bisa sediakan untuk bank syariah atau virtual account biar lebih mudah"
Pengguna Google,5,2023-11-20 16:17:06,"Saya menyukai app ini. Sangat nyaman di gunakan. Daan mudah untuk di mengerti, dan ada banyak promo yg bisa saya dapatkan. Trimakasih Traveloka 🥳🥳😊😊😊"
Pengguna Google,1,2020-04-18 22:11:19,Sangat kecewa begitu bayar tiket langsung saya bayar begitu saya mengajukan refun dari tanggl 3 april 2020 sampai sekarang tidak ada tindakan Ini yg tidak punya modal traveloka nya atau dari pihak masakapai nya sih 👎
Pengguna Google,1,2022-03-20 15:26:27,"saya gak paham kenapa akun paylater saya dibekukan? baru daftar besoknya udah dibekukan dan sampai sekarang belum dibuka. padahal ga pernah pakai lohhh.. lucunya saat komplen dijawabnya karna situasi pandemi, tapi di media, traveloka gembor2nya suruh aktifin paylater.. wkwkwk sungguh membagongkan!!!"
Pengguna Google,1,2018-11-15 12:21:56,Sangat kecewa. Uang saya hangus. Jadwal tidak sesuai dengan jadwal di Bandara. Tolong kebijakannya. Tolong saya ingin refund uang saya. Kalau begini saya sangat dirugikan!!!!
Pengguna Google,1,2023-10-28 08:53:19,"Aplikasi tiba2 keluar, point Sudah d kumpulkan banyak2 jadi NOL. Mana tanggung jawab traveloka nih,. Tgl 24 sy post Ini,. Berapa hari kerja lagi point sy kembali,. Terimakasih"
Pengguna Google,5,2019-06-26 06:43:22,"selain untuk beli tiket dan boking hotel, aplikasi ini saya sukai karena,untuk pembelian pulsa itu cepat respon dan harga murah di bandung beli lewat aplikasi lain.😁"
Pengguna Google,1,2024-01-31 19:02:13,"pelayanan dari aplikas nya bagus tp untuk pengaturan aplikasinya sendiri jelek, masak mengubah bahasa inggris ke indonesia aja gak bisa..disuruh download, didownload pun gak bisa, aneh² ni aplikasi"
Pengguna Google,5,2019-06-23 07:22:00,udah coba beberapa kali dan memuaskan ... pesan hotel di malaysia juga dapat murah dan bagus .... memuaskan banget ... promonya juga banyak .. good !! :)
Pengguna Google,5,2020-03-03 13:29:33,sebagian besar kebutuhan saya baik untuk traveling maupun bayar kebutuhan sehari hari bisa saya lakukan dengan mudah melalui traveloka terima kasih traveloka
Pengguna Google,5,2024-01-02 14:21:38,Aplikasi ini sangat membantu saya dalam membeli dan tiket dan booking hotel untuk keperluan liburan. Banyak promo dan diskon juga. Semoga kedepannya makin baik lagi traveloka
Pengguna Google,5,2020-11-01 16:37:03,"Layanan hotel lengkap, konfirmasi pembayaran sampai dengan di terima sangat cepat. Masukan : Hanya perlu di berikan opsi tambahan di dalam filter, berupa fasilitas yang di inginkan ex: bathub, pool, roof top."
Pengguna Google,1,2019-11-24 07:39:07,"Sangat kecewa!! Info dari via telepon siap untuk di refund tapi di via email tidak bisa refund, malah di lempar suruh ngurus sendiri!"
Pengguna Google,5,2023-03-08 00:54:01,"Salut sama cs nya traveloka, karna fast respone walau di hubungin malem2. Karna salah masukin kode bayar langsung hubungin cs nya dan langsung bisa di tanganin. Terima kasih traveloka"
Pengguna Google,2,2022-05-20 05:27:15,"Pengalaman buruk, saya sdh lama memakai aplikasi ini.. Kemarin booking di traveloka kami mendapatkan kamar di sebuah hotel di surabaya, anehnya setelah membayar e tiket tidak kunjung keluar, akhirnya saya langsung ke hotel tersebut, informasi yang kita dapatkan bahwa kamar sdh tidak ada dari jam 10 tapi traveloka terlambat update, tetap dijual di aplikasi nya, saya ditolak pihak hotel dan tertahan 2 jam untuk segera mencari hotel lain, selain harga lebih mahal daripada aplikasi lain, memalukan"
Pengguna Google,1,2023-12-09 00:29:40,Traveloka aplikasi MALING waktu boarding gak ada pemberitahuan ataupun notifikasi.telat 3 menit udah gak bisa check in . Tike hangus . uang juga hangus gak ada ganti ruginya
Pengguna Google,1,2022-07-15 10:57:03,"Waktu pengajuan paylater sangat sulit input alamatnya,,masih banyak bug dibagian pendaftaran paylater,, masak input alamat susah banget tidak bisa,,perlu perbaikan aplikasinya,,"
Pengguna Google,5,2023-12-13 11:57:19,"aplikasi nya sangat membantu banget, baik itu mencari penginapan yang bagus dan memiliki view yang baik disetiap kota yang saya kunjungi"
Pengguna Google,1,2022-04-18 11:21:23,"Waktu payment aplikasi justru error berkali-kali dan payment failed terus. Tapi dana kartu kredit saya tetap ditarik. Saat komplain, CS bilang tidak bisa mengembalikan seluruh dananya. Dan malah saya dikenakan biaya cancelation fee. Padahal yg salah aplikasinya, yang dirugikan konsumennya. Sangat merugikan dan ini menurut saya termasuk tindak pemerasan pada konsumen. Sudahlah kapok saya pakai aplikasi beginian. Uninstall dan cari aplikasi lain saja."
Pengguna Google,1,2020-04-05 12:56:30,"Setelah di update malah aplikasinya sering tiba"" ngebleng terus kembali kemenu utama, di update bukan makin baik malah makin buruk"
Pengguna Google,5,2023-10-24 22:21:24,"Traveloka dengan fitur lengkap dan sudah memilik paylater, pengajuan mudah dan limit besar. Terima kasih happy holiday !!!"
Pengguna Google,1,2019-08-15 09:01:31,tgl 14 agustus sy pesan tiket pesawat jakarta saumlaki dg harga 4.7juta lebih dikit. sy klik sesuai arahan terbang jam 06.00.tp seperti kartun satria baja hitam... s/d proses pembayaran jd penerbangan jam 00.30 orang rumah standby dibandara jam 05.00 terpaksa pulang. hati2 yg pake apk ini.. harus jeli jgn kena tipu. klo sudah kejadian ribet semua.. pinter alasan sana sini. ujung2nya custemer yg rugi uang rugi waktu. hati hati dg satria baja hitam yg setiap saat berubah..
Pengguna Google,3,2020-06-03 23:24:00,"Thank you untuk refund yang sudah selesei,info saja guys butuh estimasi 45 hari an untuk balik dana nya Bersyukur bisa balik dalam bentuk uang,selamat tinggal traveloka insyaallah gak bakal pakai aplikasi ini,sudah kecewa dengan service nya"
Pengguna Google,5,2022-04-29 10:02:42,Terimakasih TRAVELOKA karena adanya Applikasi ini saya tidak perlu lagi pesan tiket ke CALO . Saya bisa klaim banyak bonus . Ini lebih IRIT dibanding beli di CALO
Pengguna Google,5,2023-10-24 12:39:47,Pakai aplikasi traveloka berlibur kemanapun jadi lebih mudah untuk akomodasi dan transportasi nya.terima kasih traveloka 🙏😀
Pengguna Google,5,2018-10-26 17:52:31,Ini sangat mmbantu saya utk dn klrga di setiap ada yg mau bpergian dan yg pling berkesan utk saya adalah proses refund nya yg sangat cepat.. Trimaksia traveloka
Pengguna Google,1,2022-04-25 18:48:14,"Sorry banget ya mesen uda 2 kali malah di cancel dan pengembalian dana nya tuh lama banget 3-5 hari, CS nya jg g ngasih solusi yang jelas. Tolong deh di perbaiki lagi untuk traveloka eats nya,saya udah ngabisin waktu buat nunggu proses refund nya"
Pengguna Google,1,2019-07-31 21:08:11,"heran sma aplikasi ini pas mau pesen tiket dari harga 1 jta 300,tiba2 pas mau ke pembayaran berubah jadi 1jta 800,perubahan nya masya Allah,luar biasa"
Pengguna Google,5,2019-07-15 14:58:35,Saya mau instal aplikasinya knpa susah kali apanya yg salah sudah beberapa kali tpi selalu tidak bisa padahal saya lagi butuh sekali..mohon bantuannya
Pengguna Google,1,2020-08-22 15:57:27,Pengempalian uang refund saya yg sangat lama dan lebih dari tanggal kesepakatan yang ditentukan.. Sudah saya email pihak traveloka berulang ulang kali tapi tidak ada jawaban memuaskan
Pengguna Google,1,2021-12-26 13:38:20,"Coba tolong ditindaklanjuti, yang disebut dengan keamanan ya, mau ganti password karena lupa, harus verifikasi nomor hape, sementara nomor hape sudah diganti, mau ganti nomor hape, harus masukan password, padahal password lupa. Kok jadinya merepotkan dan menyusahkan? Dapat email password sudah berubah, saya coba ga bisa masuk. Sekarang harus nunggu 24 jam untuk bisa login. Beginikah cara maennya?? Login via gmail, harus verif no hp. Padahal no hape sudah ganti. Ga ada solusi kah??"
Pengguna Google,5,2019-01-04 15:04:20,"sejauh ini pengalaman pake traveloka oke oke aja. cuma mungkin kalo jaringannua bermasalah emang suka ngadat gitu. but its okay, masih bisa berjalan lancar kok"
Pengguna Google,5,2022-04-01 06:05:57,"Semoga Traveloka bisa mengakomodir semua tranportasi nya juga secara langsung atau dengan kata lain driver motor, mobil / bus menjadi mitra Traveloka langsung jadi tidak usah ribet lagi kalo mau cari kendaraan lewat aplikasi lain"
Pengguna Google,1,2023-02-19 21:36:33,Saya sudah refund tiket menggunakan paylater dan sudah ditransfer balik ke akun paylater saya tapi kenapa saya tetap di tagih untuk bayar padahal saya tidak menggunakan paylater tersebut.. Tolong min diverifikasi ulang
Pengguna Google,4,2019-06-26 10:40:05,Hotelnya banyak pilihan..pilihan pembayarannya banyak. cuma kekurangannya meskipun udh ad diskon tp harganya ttp kalah saing sm app sebelah.
Pengguna Google,5,2023-03-08 02:28:07,"Aplikasi yg membantu dlm pemesanan baik hotel dll, semoga selalu menjadi pilihan, tambah discount, souvenir atau promo2 untuk penggunanya."
Pengguna Google,1,2021-11-11 11:17:41,"Ngurus kesalahan error dari kalian kok ribet ya dan lama. Nelfon, kemakan pulsa juga ga sedikit bos. 50rban habis, tapi gak juga kelar sewaktu di telfon."
Pengguna Google,1,2021-02-12 16:06:35,"Payleter saya di nonaktifkan.dipakai juga belum...padahal saya adalah penguna lama dari traveloka,kemana2 selalu pesen tiket dari traveloka.sungguh kecewa...mohon admin untuk di tidak lanjut..."
Pengguna Google,2,2019-02-20 10:58:44,saya pengguna setia traveloka untuk pesan tiket kereta api. tetapi kini kecewa ko diskon 15rb dihilangkan. terimaksih. mohon di sediakan kembali agar kami sebagai pelanggan puas dengan adanya diskon
Pengguna Google,1,2019-11-09 19:55:39,"Dasar traveloka ngga bisa daftarin malah tulisan "" maaf tidak terkendali "" apa maksudnya salah daftar atau bukan sihh daftarnya pake facebook salah pake akun gougle salah pake no telepon salah alah dasar traveloka tolol"
Pengguna Google,5,2023-11-26 19:32:13,"Aplikasi yang cukup baik untuk interfacenya, sangat baik bahkan. Hanya menjadi bencana saat pengajuan refund tiket pesawat. Proses yang lama dan tidak adannya respon dari CS. Benar-benar"
Pengguna Google,1,2023-03-27 11:01:09,Sangat buruk. Uang kita masukin ga bisa di tarik balik alsan bermacam2. Padahal kita sudh 10 tahun lnganan traveloka. Jebakan betmen buat masyarakat susah. Ampun saya nyesel masukin duit ke uangku. Sqmapai sekarang masih ada sisa
Pengguna Google,1,2023-12-23 13:22:14,"Harganya gajelas sih ni, pas mau pembayaran malah bs naik harganya. Gk sesuai dengan halaman awal, mana naiknya banyak juga lagi"
Pengguna Google,4,2021-12-26 19:41:26,"Saran ajaa mungkin kedepan nya dalam metode pembayaran nyaa bisa ditambahkan e-wallet nya seperti dana/ovo/gopay, karena jujur tiap pembayaran via transfer mengharuskan upload bukti transfer nya itu sedikit merepotkan 🙏"
Pengguna Google,1,2024-04-03 19:57:36,"Saya mengajukan refubd Sangat diper sulit. Membutuhkan waktu 14 hari kerja. Ketika saya tanyakan ke pihak hotel sudah tercancel, tp saat saya tanyakan ke traveloka agent untuk kepastiannya, malah dijawab apa. Tlg dong traveloka, saya suka pake ini kenapa susah ya refund"
Pengguna Google,1,2022-03-26 16:04:55,"Beberapa kali pesan dengan traveloka eats, dicancel driver tapi status nya masih nunggu driver, kita ga bs cancel pulak, jadinya nungguin makanan mpe pingsan, selang beberapa jam ternyata pesanan dicancel"
